66 974110.0 1931500.0 0.53281
67 976460.0 1939100.0 0.90152
68 967480.0 1959200.0 0.43359
69 966660.0 1958900.0 0.4304
70 970660.0 1959100.0 0.45022
71 969970.0 1958900.0 0.44883
72 971200.0 1958600.0 0.45724
73 971980.0 1958300.0 0.44711
74 968380.0 1959100.0 0.43053
75 972670.0 1958700.0 0.38072
76 969280.0 1959200.0 0.45386
77 966020.0 1958400.0 0.43039
78 978980.0 1949200.0 0.59307
79 978520.0 1950100.0 0.78231
80 977850.0 1953300.0 0.56851
81 977140.0 1954200.0 0.58418
82 977770.0 1952200.0 0.8246
83 974640.0 1957100.0 0.59253
84 973900.0 1957800.0 0.50797
85 972920.0 1957900.0 0.43546
86 976800.0 1955000.0 0.57217
87 976140.0 1955200.0 0.54849
88 975800.0 1956000.0 0.58928
89 978580.0 1948100.0 0.864
90 975240.0 1956500.0 0.54914
91 978490.0 1951800.0 0.80743
92 978480.0 1950900.0 0.8238
93 978140.0 1947200.0 0.8502
94 978260.0 1944800.0 0.86497
95 978120.0 1945600.0 0.85656
96 977430.0 1943200.0 0.89256
97 977920.0 1943800.0 0.8903
98 978550.0 1946500.0 0.87248
99 976710.0 1941700.0 0.92538
100 977370.0 1942300.0 0.9496
101 950500.0 1949700.0 0.6846
102 949530.0 1949300.0 0.62432
103 948640.0 1946500.0 0.4076
104 947880.0 1946100.0 0.43559
105 948600.0 1947400.0 0.42104
106 952390.0 1951200.0 0.6072
107 951790.0 1950800.0 0.63137
108 949180.0 1948200.0 0.64933
109 951140.0 1951300.0 0.49526
110 950570.0 1950800.0 0.63127
111 947650.0 1945300.0 0.42197
112 946860.0 1944800.0 0.24705
113 953890.0 1952400.0 0.36121
114 953050.0 1951600.0 0.60398
115 954740.0 1953300.0 0.24099
116 963250.0 1957300.0 0.61623
117 962790.0 1956000.0 0.56839
118 960100.0 1954500.0 0.63535
119 958900.0 1954300.0 0.53652
120 961790.0 1955800.0 0.61163
121 960840.0 1955300.0 0.59915
122 957600.0 1953000.0 0.30004
123 957030.0 1953600.0 0.25509
124 958280.0 1953400.0 0.25808
125 955730.0 1952900.0 0.12517
126 956220.0 1953600.0 0.30122
127 964130.0 1957300.0 0.099579
128 965040.0 1958100.0 0.38611
129 946060.0 1943300.0 0.033636
130 945910.0 1942500.0 -0.49579
131 945100.0 1941800.0 -0.69201
132 945740.0 1941000.0 -0.9197
133 946150.0 1944200.0 0.41473
134 945340.0 1940000.0 -0.7445
135 944520.0 1939200.0 -0.78902
136 945070.0 1938200.0 -0.80768
137 945200.0 1935600.0 -0.75645
138 944870.0 1934800.0 -0.7313
139 945210.0 1937100.0 -0.43239
140 944490.0 1933900.0 -1.3746
141 944960.0 1936300.0 -0.73464
142 944320.0 1933000.0 -2.7131
143 947280.0 1930800.0 0.33389
144 947960.0 1930000.0 0.38402
145 945730.0 1931300.0 0.65345
146 946480.0 1931700.0 0.22178
147 945160.0 1932700.0 -0.59584
148 948560.0 1929500.0 0.46101
149 945390.0 1932000.0 0.26385
150 945430.0 1930600.0 2.3874
151 946020.0 1930000.0 2.3489
152 959270.0 1924500.0 0.30051
153 959830.0 1923900.0 0.31321
154 958730.0 1923600.0 0.24312
155 959420.0 1922800.0 0.27393
156 958460.0 1924600.0 0.20307
157 956740.0 1922200.0 0.17143
158 957610.0 1923100.0 0.22799
159 957940.0 1922100.0 0.22315
160 957410.0 1921300.0 0.21627
161 956600.0 1921000.0 0.19654
162 955800.0 1921400.0 0.075359
163 958550.0 1922600.0 0.21942
164 958200.0 1921000.0 0.23415
165 955780.0 1920600.0 -0.007531
166 957840.0 1924000.0 0.19291
167 957030.0 1924000.0 0.20151
168 956710.0 1923200.0 0.19949
169 961230.0 1922500.0 0.25272
170 960920.0 1923300.0 0.33486
171 961980.0 1922800.0 0.28965
172 955000.0 1921500.0 0.036273
173 955890.0 1922200.0 0.13886
174 955900.0 1923000.0 0.14984
175 960320.0 1922600.0 0.23726
176 960990.0 1921800.0 0.2473
177 955120.0 1923400.0 0.13728
178 955130.0 1922300.0 0.066537
179 960160.0 1923200.0 0.31441
180 960010.0 1925100.0 0.3177
181 956140.0 1923800.0 0.20501
182 961920.0 1921800.0 0.25906
183 960710.0 1924200.0 0.33941
184 962830.0 1922100.0 0.2434
185 957460.0 1924900.0 0.19501
186 959080.0 1925500.0 0.27044
187 956500.0 1924700.0 0.17971
188 954560.0 1925900.0 0.16847
189 954260.0 1925100.0 0.17849
190 953500.0 1925800.0 0.1399
191 953380.0 1925000.0 0.13834
192 955610.0 1924500.0 0.17961
193 952730.0 1926200.0 0.15734
194 952590.0 1927100.0 0.17603
195 953690.0 1926600.0 0.1595
196 953550.0 1927400.0 0.18264
197 954670.0 1924300.0 0.17779
198 950460.0 1927900.0 0.21201
199 952690.0 1928100.0 0.19021
200 951980.0 1927700.0 0.19568
201 953760.0 1924200.0 0.097579
202 955130.0 1925200.0 0.17126
203 954190.0 1923400.0 0.076454
204 954550.0 1926800.0 0.18051
205 951490.0 1927100.0 0.1987
206 951930.0 1926500.0 0.13112
207 950330.0 1929300.0 0.21457
208 950830.0 1928600.0 0.2163
209 952060.0 1925900.0 0.092586
210 951710.0 1928500.0 0.19962
211 956020.0 1925400.0 0.18782
212 951340.0 1929400.0 0.19928
213 951210.0 1927800.0 0.20961
214 955520.0 1926100.0 0.17033
215 965970.0 1920800.0 0.34173
216 966210.0 1919800.0 0.32988
217 967730.0 1919000.0 0.44954
218 967370.0 1920000.0 0.37577
219 966770.0 1920600.0 0.33049
220 966860.0 1919200.0 0.39777
221 968860.0 1919000.0 0.44894
222 968250.0 1919800.0 0.39992
223 967410.0 1922000.0 0.33692
224 968400.0 1922400.0 0.34221
225 968590.0 1921300.0 0.38074
226 971510.0 1922400.0 0.43773
227 972130.0 1923200.0 0.62522
228 971450.0 1921600.0 0.45273
229 969500.0 1925700.0 0.64918
230 969020.0 1926500.0 0.62173
231 969830.0 1926700.0 0.65198
232 972900.0 1925400.0 0.63238
233 973110.0 1924500.0 0.64163
234 972450.0 1924600.0 0.63686
235 971920.0 1925300.0 0.61102
236 973970.0 1929700.0 0.59979
237 973110.0 1929100.0 0.74433
238 973390.0 1928200.0 0.74982
239 970300.0 1925900.0 0.65417
240 971090.0 1923400.0 0.62467
241 970440.0 1922700.0 0.4308
242 970140.0 1923500.0 0.60768
243 969640.0 1921500.0 0.43841
244 970640.0 1921700.0 0.43009
245 969510.0 1920600.0 0.43658
246 971260.0 1926000.0 0.64918
247 970970.0 1925100.0 0.62366
248 969090.0 1919800.0 0.46398
249 972530.0 1929900.0 0.7592
250 971660.0 1929700.0 0.76319
251 971730.0 1930600.0 0.76068
252 970100.0 1929300.0 0.76526
253 970970.0 1929000.0 0.76565
254 970380.0 1928400.0 0.77064
255 970660.0 1924200.0 0.60216
256 970600.0 1927400.0 0.64891
257 971150.0 1928200.0 0.75726
258 971470.0 1927000.0 0.64565
259 973030.0 1923100.0 0.57675
260 971990.0 1927900.0 0.69314
261 971680.0 1924200.0 0.62567
262 969280.0 1924800.0 0.63993
263 968430.0 1925600.0 0.51991
264 969160.0 1923900.0 0.61718
265 968460.0 1924500.0 0.52103
266 972220.0 1926200.0 0.62712
267 970670.0 1926600.0 0.65353
268 970670.0 1930200.0 0.76054
269 972480.0 1927000.0 0.63802
270 973710.0 1924900.0 0.63071
271 972820.0 1923800.0 0.63744
272 969880.0 1924300.0 0.61276
273 971740.0 1928700.0 0.76748
274 972770.0 1927800.0 0.65486
275 968850.0 1920400.0 0.41415
276 973960.0 1926500.0 0.53617
277 967640.0 1921000.0 0.37043
278 968140.0 1920500.0 0.3693
279 969730.0 1927800.0 0.654
280 970130.0 1925100.0 0.64114
281 969380.0 1922700.0 0.44136
282 973590.0 1924100.0 0.65627
283 973820.0 1925700.0 0.60323
284 973140.0 1926400.0 0.61131
285 974300.0 1927200.0 0.48469
286 972560.0 1928500.0 0.76368
287 972330.0 1929200.0 0.76048
288 968610.0 1923200.0 0.49202
289 974070.0 1927800.0 0.50163
290 969090.0 1922000.0 0.43905
291 969880.0 1922200.0 0.43438
292 973440.0 1927300.0 0.61648
293 969620.0 1928600.0 0.77222
294 968970.0 1927300.0 0.61136
295 967810.0 1923200.0 0.4927
296 973240.0 1929900.0 0.74629
297 968340.0 1923800.0 0.51792
298 966590.0 1926200.0 0.52295
299 965690.0 1925900.0 0.5289
300 965980.0 1927200.0 0.52304
301 965140.0 1926400.0 0.53028
302 964840.0 1923800.0 0.50544
303 964630.0 1924600.0 0.51549
304 965680.0 1924500.0 0.50472
305 965380.0 1925200.0 0.52025
306 965260.0 1927200.0 0.52737
307 963940.0 1923800.0 0.45734
308 962990.0 1923800.0 0.32816
309 963600.0 1924900.0 0.31776
310 967160.0 1927000.0 0.51529
311 967550.0 1930200.0 0.64478
312 968400.0 1929200.0 0.64899
313 967500.0 1929100.0 0.64102
314 968220.0 1926800.0 0.52208
315 967830.0 1928000.0 0.59007
316 965170.0 1921200.0 0.36108
317 966680.0 1921400.0 0.34229
318 963990.0 1928200.0 0.57695
319 965210.0 1928200.0 0.64531
320 964630.0 1927400.0 0.52933
321 964160.0 1926500.0 0.53424
322 961930.0 1923800.0 0.34521
323 964430.0 1929100.0 0.64041
324 962960.0 1928400.0 0.3298
325 963520.0 1929500.0 0.32597
326 965230.0 1929500.0 0.63247
327 963100.0 1927400.0 0.33402
328 962110.0 1927600.0 0.3325
329 962100.0 1928800.0 0.32599
330 963590.0 1930700.0 0.31965
331 962700.0 1930200.0 0.32599
332 966770.0 1927800.0 0.53087
333 966870.0 1928600.0 0.63747
334 962450.0 1924800.0 0.32754
335 962010.0 1929700.0 0.32266
336 962660.0 1929400.0 0.32664
337 961410.0 1929300.0 0.32124
338 961470.0 1924800.0 0.3382
339 962030.0 1930600.0 0.32367
340 962680.0 1931200.0 0.32287
341 964280.0 1929900.0 0.63943
342 964630.0 1930600.0 0.63569
343 964600.0 1925600.0 0.53002
344 968810.0 1928400.0 0.69698
345 967590.0 1926300.0 0.52099
346 963880.0 1927200.0 0.44272
347 967300.0 1925600.0 0.52787
348 966360.0 1925100.0 0.52161
349 959730.0 1928700.0 0.31519
350 959300.0 1927800.0 0.30805
351 958600.0 1928300.0 0.1754
352 966010.0 1928900.0 0.63379
353 960440.0 1930300.0 0.32796
354 961280.0 1930300.0 0.32577
355 960660.0 1929300.0 0.32344
356 960910.0 1925700.0 0.34324
357 961500.0 1926600.0 0.32505
358 961940.0 1925700.0 0.33053
359 962410.0 1926500.0 0.32489
360 966880.0 1922900.0 0.40349
361 966110.0 1928100.0 0.61982
362 959970.0 1926100.0 0.33375
363 958200.0 1925500.0 0.13115
364 958360.0 1926200.0 0.15572
365 959170.0 1926300.0 0.31462
366 962730.0 1923000.0 0.28774
367 962880.0 1925700.0 0.32838
368 959450.0 1927100.0 0.31985
369 960190.0 1927000.0 0.32397
370 963710.0 1925800.0 0.37622
371 965710.0 1923700.0 0.49991
372 960980.0 1927500.0 0.33166
373 969240.0 1929400.0 0.77223
374 966780.0 1929500.0 0.63734
375 963440.0 1922900.0 0.26019
376 964440.0 1921700.0 0.35983
377 965800.0 1921800.0 0.33327
378 964340.0 1922800.0 0.38318
379 961530.0 1928200.0 0.32865
380 960730.0 1928500.0 0.32225
381 960730.0 1931200.0 0.3258
382 965110.0 1922200.0 0.33384
383 967100.0 1924700.0 0.51518
384 966420.0 1922300.0 0.35039
385 963680.0 1922000.0 0.24652
386 966600.0 1924000.0 0.50623
387 966110.0 1923100.0 0.48048
388 959300.0 1929700.0 0.32528
389 960060.0 1929600.0 0.32945
390 967230.0 1923500.0 0.50665
391 961730.0 1931300.0 0.32491
392 963360.0 1926500.0 0.33609
393 960750.0 1924900.0 0.34135
394 960710.0 1926600.0 0.3287
395 960090.0 1927800.0 0.32084
396 967760.0 1924900.0 0.51868
397 965270.0 1923100.0 0.47393
398 966020.0 1929700.0 0.6314
399 958490.0 1927300.0 0.19328
400 967640.0 1924100.0 0.51985
401 966220.0 1930400.0 0.63702
402 965660.0 1922500.0 0.35468
403 965440.0 1930300.0 0.63302
404 959650.0 1930400.0 0.326
405 973170.0 1936900.0 0.88373
406 972500.0 1936100.0 0.87374
407 972120.0 1937100.0 0.86803
408 972150.0 1933500.0 0.83348
409 971050.0 1933800.0 0.82987
410 971420.0 1934600.0 0.83972
411 972520.0 1934500.0 0.85448
412 974760.0 1939800.0 0.89751
413 973540.0 1939900.0 0.90687
414 974380.0 1940700.0 0.89678
415 970340.0 1934400.0 0.83395
416 970450.0 1935200.0 0.85122
417 973130.0 1935200.0 0.86799
418 973520.0 1934400.0 0.85651
419 973560.0 1933200.0 0.80853
420 973470.0 1932000.0 0.73076
421 972930.0 1932600.0 0.77425
422 973820.0 1937800.0 0.86568
423 974280.0 1936600.0 0.86526
424 971590.0 1936100.0 0.85636
425 972930.0 1933700.0 0.83168
426 973630.0 1930600.0 0.71164
427 975990.0 1940000.0 0.90226
428 975770.0 1939300.0 0.90017
429 975480.0 1940700.0 0.90012
430 972610.0 1939800.0 0.9003
431 973300.0 1938800.0 0.90641
432 969870.0 1936700.0 0.88272
433 969640.0 1935800.0 0.86668
434 968800.0 1936200.0 0.84513
435 968800.0 1937200.0 0.80702
436 975250.0 1938700.0 0.89984
437 974420.0 1938700.0 0.89519
438 973950.0 1935700.0 0.86683
439 974660.0 1935700.0 0.86232
440 972770.0 1930700.0 0.76146
441 974770.0 1937700.0 0.87559
442 971170.0 1935500.0 0.84863
443 973390.0 1936200.0 0.87285
444 973030.0 1937800.0 0.88623
445 972310.0 1938200.0 0.90833
446 972350.0 1938900.0 0.90287
447 967900.0 1936500.0 0.83394
448 975560.0 1937900.0 0.8734
449 975200.0 1936200.0 0.86728
450 975420.0 1937100.0 0.86178
451 970980.0 1936800.0 0.87702
452 971250.0 1938000.0 0.88912
453 972390.0 1931700.0 0.76256
454 973260.0 1931300.0 0.7319
455 971940.0 1935300.0 0.8543
456 974270.0 1933600.0 0.83829
457 969090.0 1932400.0 0.772
458 969440.0 1933300.0 0.84383
459 969840.0 1932500.0 0.77065
460 971380.0 1931500.0 0.75894
461 971470.0 1932400.0 0.76775
462 972180.0 1932700.0 0.77911
463 968850.0 1935300.0 0.85186
464 968940.0 1934600.0 0.84629
465 968220.0 1934600.0 0.84603
466 970690.0 1931100.0 0.761
467 970670.0 1932100.0 0.76582
468 971840.0 1939300.0 0.90345
469 971430.0 1940000.0 0.88416
470 969920.0 1931700.0 0.76978
471 974000.0 1939300.0 0.90324
472 974130.0 1934900.0 0.84963
473 970180.0 1933700.0 0.83527
474 971460.0 1933100.0 0.82121
475 970550.0 1933000.0 0.80071
476 973360.0 1940700.0 0.90081
477 970580.0 1936000.0 0.8854
478 971740.0 1938600.0 0.90751
479 971030.0 1939100.0 0.88953
480 970430.0 1937500.0 0.86598
481 970310.0 1938300.0 0.86809
482 976050.0 1938500.0 0.89262
483 969590.0 1937800.0 0.81271
484 967990.0 1935500.0 0.84799
485 969600.0 1934900.0 0.8489
486 969540.0 1934100.0 0.84298
487 968800.0 1933900.0 0.84342
488 965180.0 1939300.0 0.57865
489 965780.0 1940000.0 0.57795
490 966700.0 1939100.0 0.57621
491 963640.0 1945900.0 0.11118
492 964630.0 1946600.0 0.46182
493 964650.0 1945500.0 0.46241
494 965900.0 1938500.0 0.56917
495 967600.0 1938400.0 0.56371
496 966860.0 1938000.0 0.66037
497 967530.0 1940800.0 0.59643
498 966630.0 1941100.0 0.58973
499 966950.0 1942000.0 0.59735
500 967980.0 1941800.0 0.60225
501 971260.0 1940700.0 0.88015
502 970890.0 1941600.0 0.87856
503 971990.0 1941800.0 0.8931
504 967770.0 1939100.0 0.57919
505 965930.0 1937500.0 0.81003
506 968640.0 1938400.0 0.59152
507 968390.0 1939700.0 0.58888
508 969210.0 1939400.0 0.85438
509 965190.0 1947700.0 0.4571
510 964250.0 1947800.0 0.45103
511 966850.0 1940000.0 0.58448
512 967570.0 1939800.0 0.5881
513 961910.0 1942600.0 0.25235
514 961380.0 1941700.0 0.25908
515 960790.0 1942300.0 0.25034
516 965850.0 1941800.0 0.59197
517 966040.0 1942800.0 0.56699
518 967880.0 1937600.0 0.78167
519 963970.0 1939400.0 0.48992
520 964310.0 1940100.0 0.58673
521 965630.0 1947000.0 0.45814
522 966410.0 1947800.0 0.43004
523 966510.0 1947000.0 0.46028
524 967030.0 1937000.0 0.82728
525 965160.0 1943500.0 0.46031
526 964660.0 1944400.0 0.47113
527 965530.0 1944200.0 0.46213
528 966140.0 1946500.0 0.46291
529 964450.0 1938800.0 0.58131
530 969030.0 1943300.0 0.79862
531 969240.0 1944400.0 0.85371
532 970030.0 1943900.0 0.86465
533 968190.0 1940300.0 0.59861
534 967020.0 1943200.0 0.47746
535 965580.0 1940900.0 0.59218
536 964160.0 1943800.0 0.47125
537 969800.0 1942900.0 0.86616
538 962380.0 1941700.0 0.24594
539 963030.0 1942400.0 0.24901
540 966990.0 1946400.0 0.46037
541 966930.0 1945500.0 0.45974
542 966130.0 1945800.0 0.46429
543 962610.0 1943300.0 0.07979
544 962180.0 1944100.0 0.079943
545 963230.0 1944000.0 0.079762
546 964010.0 1942200.0 0.51835
547 963900.0 1941100.0 0.44436
548 963230.0 1941600.0 0.23447
549 969560.0 1938600.0 0.84016
550 967670.0 1942500.0 0.60377
551 970210.0 1947100.0 0.86815
552 969730.0 1946100.0 0.86298
553 969140.0 1946900.0 0.85711
554 966130.0 1943700.0 0.4644
555 966140.0 1944800.0 0.46271
556 966790.0 1944100.0 0.46835
557 964810.0 1941600.0 0.58693
558 968610.0 1946200.0 0.46423
559 969080.0 1945400.0 0.83468
560 965340.0 1946200.0 0.46216
561 972220.0 1940700.0 0.89716
562 966300.0 1940400.0 0.58698
563 968090.0 1946900.0 0.45924
564 967760.0 1945900.0 0.46133
565 968550.0 1947900.0 0.39057
566 971070.0 1942300.0 0.88217
567 962840.0 1940800.0 0.23371
568 961800.0 1940800.0 0.23754
569 965100.0 1940200.0 0.58711
570 965230.0 1944800.0 0.46787
571 970240.0 1942200.0 0.87354
572 969720.0 1941500.0 0.86769
573 970250.0 1940800.0 0.8745
574 963330.0 1938600.0 0.24045
575 963080.0 1939400.0 0.23743
576 963880.0 1944800.0 0.29136
577 962930.0 1945000.0 0.083031
578 961750.0 1943400.0 0.073618
579 965070.0 1942500.0 0.58911
580 969930.0 1945000.0 0.86378
581 970760.0 1944800.0 0.86888
582 969320.0 1942300.0 0.86616
583 968460.0 1942500.0 0.60315
584 968040.0 1943200.0 0.47123
585 967010.0 1944700.0 0.466
586 967850.0 1944500.0 0.46663
587 967490.0 1943800.0 0.46537
588 963450.0 1940200.0 0.2348
589 970610.0 1940000.0 0.87621
590 970580.0 1943000.0 0.87391
591 967370.0 1947400.0 0.46297
592 962440.0 1940000.0 0.23746
593 961580.0 1939800.0 0.24051
594 968430.0 1944000.0 0.46825
595 971640.0 1943000.0 0.8889
596 960300.0 1941500.0 0.25146
597 961020.0 1941000.0 0.24728
598 968470.0 1944800.0 0.46558
599 968460.0 1940900.0 0.60341
600 964650.0 1940800.0 0.5872
601 964440.0 1943000.0 0.50857
602 967660.0 1945200.0 0.46696
603 968280.0 1945500.0 0.46571
604 969760.0 1940100.0 0.86667
605 969270.0 1940800.0 0.86193
606 965440.0 1945500.0 0.46539
607 970060.0 1939200.0 0.86195
608 970580.0 1945500.0 0.87419
609 968920.0 1940200.0 0.75576
610 968870.0 1941600.0 0.74195
611 961170.0 1940400.0 0.23945
612 960640.0 1939600.0 0.24312
613 971000.0 1943800.0 0.87608
614 962290.0 1939200.0 0.24043
615 963580.0 1943100.0 0.11549
616 965120.0 1938300.0 0.58043
617 960430.0 1940600.0 0.2456
618 967950.0 1931500.0 0.649
619 968180.0 1932300.0 0.64916
620 968930.0 1931300.0 0.72612
621 962680.0 1932400.0 0.32411
622 961800.0 1932300.0 0.32465
623 963330.0 1931700.0 0.32225
624 964100.0 1931700.0 0.6343
625 960120.0 1933300.0 0.43672
626 960640.0 1934300.0 0.43536
627 961130.0 1933600.0 0.43657
628 960310.0 1937400.0 0.42686
629 959160.0 1937900.0 0.35763
630 959840.0 1938400.0 0.24945
631 959340.0 1937100.0 0.431
632 964450.0 1937000.0 0.81735
633 965310.0 1936600.0 0.82247
634 964450.0 1936000.0 0.82531
635 965060.0 1937500.0 0.81323
636 963700.0 1936600.0 0.49824
637 963210.0 1935800.0 0.42859
638 962700.0 1937000.0 0.4233
639 963570.0 1937500.0 0.42189
640 966220.0 1936200.0 0.83107
641 966660.0 1933000.0 0.74336
642 967660.0 1933600.0 0.84054
643 967460.0 1932600.0 0.65458
644 966740.0 1933800.0 0.83455
645 968650.0 1930200.0 0.6577
646 963740.0 1933700.0 0.53784
647 964010.0 1934900.0 0.75188
648 964590.0 1934300.0 0.82649
649 963200.0 1934700.0 0.43106
650 967120.0 1931100.0 0.64555
651 961760.0 1934300.0 0.43553
652 965750.0 1932500.0 0.64623
653 966480.0 1932000.0 0.65325
654 965540.0 1931300.0 0.63935
655 967090.0 1935700.0 0.84115
656 961030.0 1935100.0 0.43259
657 960020.0 1935200.0 0.43266
658 965440.0 1935600.0 0.82602
659 965490.0 1934500.0 0.82824
660 965990.0 1933600.0 0.83091
661 964970.0 1933300.0 0.82979
662 964880.0 1932200.0 0.64139
663 969870.0 1931000.0 0.76624
664 969630.0 1930200.0 0.76682
665 960450.0 1932200.0 0.32769
666 959540.0 1932400.0 0.32674
667 960580.0 1935900.0 0.42878
668 959000.0 1933100.0 0.37792
669 959050.0 1934000.0 0.41514
670 959760.0 1934400.0 0.43351
671 964320.0 1938000.0 0.69436
672 961520.0 1938800.0 0.24612
673 960660.0 1938500.0 0.24963
674 964330.0 1932800.0 0.65833
675 963570.0 1932600.0 0.32335
676 968460.0 1933100.0 0.77974
677 959850.0 1936300.0 0.43037
678 962200.0 1936100.0 0.42686
679 961550.0 1936900.0 0.42585
680 962700.0 1934200.0 0.43488
681 963140.0 1933200.0 0.4358
682 966320.0 1935200.0 0.83453
683 957940.0 1933400.0 0.2619
684 961110.0 1932700.0 0.33563
685 962510.0 1933500.0 0.43523
686 962140.0 1937600.0 0.42204
687 961830.0 1933100.0 0.42308
688 962830.0 1937800.0 0.40282
689 958940.0 1935000.0 0.37678
690 957930.0 1935200.0 0.25994
691 958530.0 1935700.0 0.25987
692 962540.0 1935100.0 0.4309
693 958760.0 1936500.0 0.3136
694 957730.0 1936000.0 0.25818
695 958200.0 1934400.0 0.26143
696 968130.0 1930800.0 0.64709
697 964850.0 1935100.0 0.82626
698 959860.0 1939100.0 0.24727
699 967180.0 1934700.0 0.83705
700 966340.0 1931200.0 0.64427
701 962220.0 1938300.0 0.24829
702 961390.0 1937900.0 0.35311
703 959220.0 1935800.0 0.43131
704 966270.0 1934400.0 0.82855
705 961780.0 1935400.0 0.42883
706 964790.0 1931400.0 0.63534
707 967310.0 1931800.0 0.6527
708 960680.0 1936600.0 0.42766
709 959930.0 1931700.0 0.32705
710 960010.0 1931000.0 0.32343
711 961160.0 1932000.0 0.3265
712 958590.0 1932400.0 0.19901
713 959220.0 1931400.0 0.32292
714 961350.0 1936100.0 0.42657
715 958030.0 1936900.0 0.25931
716 958710.0 1937300.0 0.2961
717 958260.0 1938000.0 0.25443
718 959070.0 1938700.0 0.24987
719 967530.0 1948200.0 0.24327
720 966810.0 1948800.0 0.24859
721 970300.0 1950900.0 0.63561
722 969470.0 1950600.0 0.62994
723 969860.0 1951700.0 0.64185
724 965910.0 1957500.0 0.1088
725 966900.0 1958000.0 0.26841
726 966720.0 1957100.0 0.10925
727 967880.0 1955800.0 0.11083
728 967660.0 1957000.0 0.10928
729 968600.0 1956300.0 0.10997
730 969120.0 1949900.0 0.61928
731 968150.0 1950600.0 0.26918
732 969000.0 1951200.0 0.56125
733 967750.0 1951300.0 0.27705
734 968160.0 1952000.0 0.28261
735 967220.0 1952800.0 0.24582
736 966860.0 1954000.0 0.11158
737 967780.0 1953700.0 0.10967
738 964470.0 1950000.0 0.26593
739 963490.0 1950400.0 0.033241
740 964130.0 1951100.0 0.2752
741 968340.0 1949700.0 0.25824
742 972020.0 1957300.0 0.42364
743 972190.0 1956300.0 0.42483
744 971140.0 1956600.0 0.42495
745 971130.0 1957700.0 0.42753
746 970460.0 1948300.0 0.61782
747 969370.0 1948400.0 0.6019
748 969700.0 1949200.0 0.61232
749 963500.0 1952600.0 0.050367
750 964310.0 1952000.0 0.27976
751 963330.0 1951400.0 0.038966
752 969070.0 1955600.0 0.40331
753 965220.0 1951500.0 0.27704
754 968490.0 1955000.0 0.10958
755 970130.0 1957200.0 0.42523
756 969170.0 1957600.0 0.42511
757 970070.0 1958200.0 0.45041
758 968090.0 1958100.0 0.37421
759 969730.0 1955000.0 0.42583
760 969980.0 1956200.0 0.42571
761 970710.0 1955700.0 0.42534
762 968080.0 1952900.0 0.22553
763 969010.0 1952000.0 0.57043
764 967080.0 1951800.0 0.27755
765 964570.0 1953100.0 0.14713
766 963810.0 1949400.0 0.12371
767 969110.0 1954300.0 0.42598
768 967950.0 1948900.0 0.24913
769 968510.0 1957100.0 0.10846
770 970800.0 1951500.0 0.64064
771 970810.0 1952300.0 0.64599
772 971600.0 1951500.0 0.64258
773 965080.0 1948500.0 0.25118
774 964310.0 1948700.0 0.25533
775 966930.0 1956500.0 0.11111
776 968840.0 1949000.0 0.41528
